candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
"[""aluminum"", ""luggage"", ""olympics"", ""nights"", ""helicopter"", ""gauze"", ""vodka"", ""hobbit"", ""daughter"", ""group"", ""shovel"", ""weed""]",pieces,"[""olympics"", ""group""]",100,2,88,12,1,0,random,375
"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",drink,"[""ocean"", ""vodka"", ""shore""]",80,3,91,10,1,0,random,376
"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",simple,"[""spades"", ""wink""]",67,2,92,10,1,0,random,377
"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",toxic,"[""mother"", ""vodka""]",67,2,93,10,1,0,random,378
"[""spades"", ""chasm"", ""ocean"", ""mother"", ""anteater"", ""boxing"", ""wink"", ""goose"", ""vodka"", ""shore""]",untamed,"[""anteater"", ""goose""]",100,2,95,10,0.83,0.24,random,379
"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",digest,"[""eating"", ""colon""]",100,2,96,12,1,0,random,380
"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",soccer,"[""net"", ""referee""]",67,2,97,12,1,0,random,381
"[""nut"", ""eating"", ""baseball"", ""colon"", ""maze"", ""net"", ""referee"", ""tip"", ""birth control"", ""limp"", ""flea"", ""uncle""]",male,"[""baseball"", ""colon"", ""referee"", ""uncle""]",86,4,101,12,1,0,random,382
"[""cat"", ""rugby"", ""alphabet"", ""sun"", ""firework"", ""stamp"", ""joystick"", ""tattoo"", ""pretzel"", ""trophy""]",twist,"[""rugby"", ""pretzel""]",67,2,103,10,1,0,random,383
"[""cat"", ""rugby"", ""alphabet"", ""sun"", ""firework"", ""stamp"", ""joystick"", ""tattoo"", ""pretzel"", ""trophy""]",compete,"[""rugby"", ""trophy""]",67,2,104,10,1,0,random,384
"[""cat"", ""rugby"", ""alphabet"", ""sun"", ""firework"", ""stamp"", ""joystick"", ""tattoo"", ""pretzel"", ""trophy""]",sticky,"[""stamp"", ""pretzel""]",67,2,105,10,1,0,random,385
"[""daughter"", ""newspaper"", ""tupperware"", ""beaver"", ""soda"", ""teddy bear"", ""aluminum"", ""shampoo"", ""cathedral"", ""diamond"", ""ramp"", ""snails""]",door,"[""cathedral"", ""ramp""]",67,2,111,12,1,0,random,386
"[""daughter"", ""newspaper"", ""tupperware"", ""beaver"", ""soda"", ""teddy bear"", ""aluminum"", ""shampoo"", ""cathedral"", ""diamond"", ""ramp"", ""snails""]",cavity,"[""soda"", ""aluminum""]",67,2,112,12,0.83,0.24,random,387
"[""chasm"", ""creature"", ""carpenter"", ""journalist"", ""maple"", ""donkey"", ""throw up"", ""snake"", ""ruby"", ""freezing""]",poisoned,"[""throw up"", ""snake""]",67,2,114,10,1,0,random,388
"[""chasm"", ""creature"", ""carpenter"", ""journalist"", ""maple"", ""donkey"", ""throw up"", ""snake"", ""ruby"", ""freezing""]",sanguine,"[""maple"", ""ruby""]",67,2,115,10,1,0,random,389
"[""chasm"", ""creature"", ""carpenter"", ""journalist"", ""maple"", ""donkey"", ""throw up"", ""snake"", ""ruby"", ""freezing""]",tongue,"[""donkey"", ""snake""]",0,2,116,10,1,0,random,390
"[""chasm"", ""creature"", ""carpenter"", ""journalist"", ""maple"", ""donkey"", ""throw up"", ""snake"", ""ruby"", ""freezing""]",animal,"[""donkey"", ""snake""]",67,2,118,10,1,0,random,391
"[""chasm"", ""creature"", ""carpenter"", ""journalist"", ""maple"", ""donkey"", ""throw up"", ""snake"", ""ruby"", ""freezing""]",female,"[""creature"", ""throw up""]",100,2,119,10,1,0,random,392
"[""ebay"", ""jellyfish"", ""freckles"", ""secretary"", ""gravy"", ""weasel"", ""leftovers"", ""tag"", ""speakers"", ""butterfly""]",female,"[""freckles"", ""secretary""]",100,2,120,10,1,0,random,393
"[""ebay"", ""jellyfish"", ""freckles"", ""secretary"", ""gravy"", ""weasel"", ""leftovers"", ""tag"", ""speakers"", ""butterfly""]",auction,"[""ebay"", ""tag""]",67,2,121,10,1,0,random,394
"[""ebay"", ""jellyfish"", ""freckles"", ""secretary"", ""gravy"", ""weasel"", ""leftovers"", ""tag"", ""speakers"", ""butterfly""]",exchange,"[""ebay"", ""tag""]",67,2,124,10,1,0,random,395
"[""ebay"", ""jellyfish"", ""freckles"", ""secretary"", ""gravy"", ""weasel"", ""leftovers"", ""tag"", ""speakers"", ""butterfly""]",sentient,"[""freckles"", ""secretary""]",100,2,125,10,0.83,0.24,random,396
"[""lint"", ""valley"", ""sweet potato"", ""parsley"", ""visitor"", ""rhino"", ""cucumber"", ""tuna"", ""pee"", ""penguin"", ""plow"", ""floss""]",pluck,"[""parsley"", ""cucumber""]",67,2,127,12,1,0,random,397
"[""lint"", ""valley"", ""sweet potato"", ""parsley"", ""visitor"", ""rhino"", ""cucumber"", ""tuna"", ""pee"", ""penguin"", ""plow"", ""floss""]",bathroom,"[""pee"", ""floss""]",67,2,128,12,1,0,random,398
"[""lint"", ""valley"", ""sweet potato"", ""parsley"", ""visitor"", ""rhino"", ""cucumber"", ""tuna"", ""pee"", ""penguin"", ""plow"", ""floss""]",snow,"[""valley"", ""penguin"", ""plow""]",50,3,129,12,1,0,random,399
"[""lint"", ""valley"", ""sweet potato"", ""parsley"", ""visitor"", ""rhino"", ""cucumber"", ""tuna"", ""pee"", ""penguin"", ""plow"", ""floss""]",chew,"[""sweet potato"", ""tuna""]",100,2,131,12,0.83,0.24,random,400
"[""mucus"", ""towel"", ""propeller"", ""deli"", ""record"", ""milky way"", ""fog"", ""tear"", ""corridor"", ""scales"", ""jewelry"", ""rubber""]",diagram,"[""mucus"", ""milky way""]",67,2,134,12,1,0,random,401
"[""mucus"", ""towel"", ""propeller"", ""deli"", ""record"", ""milky way"", ""fog"", ""tear"", ""corridor"", ""scales"", ""jewelry"", ""rubber""]",spin,"[""propeller"", ""record"", ""milky way""]",50,3,135,12,1,0,random,402
"[""mucus"", ""towel"", ""propeller"", ""deli"", ""record"", ""milky way"", ""fog"", ""tear"", ""corridor"", ""scales"", ""jewelry"", ""rubber""]",eyes,"[""tear"", ""corridor""]",67,2,136,12,1,0,random,403
"[""formula"", ""hooker"", ""nurse"", ""fender"", ""gymnast"", ""spy"", ""pullover"", ""anteater"", ""lady"", ""drawers""]",lady,"[""nurse"", ""gymnast"", ""lady""]",80,3,143,10,1,0,random,404
"[""nurse"", ""clicker"", ""colt"", ""granola"", ""temple"", ""spray"", ""wet"", ""nose"", ""lunch"", ""cop""]",healthy,"[""granola"", ""lunch""]",0,2,146,10,1,0,random,405
"[""nurse"", ""clicker"", ""colt"", ""granola"", ""temple"", ""spray"", ""wet"", ""nose"", ""lunch"", ""cop""]",water,"[""spray"", ""wet""]",0,2,147,10,1,0,random,406
"[""portrait"", ""ribbon"", ""eating"", ""mitt"", ""foot"", ""cabinet"", ""medal"", ""peanut butter"", ""pet"", ""smog"", ""laughter"", ""ash""]",maw,"[""eating"", ""laughter""]",67,2,152,12,1,0,random,407
"[""portrait"", ""ribbon"", ""eating"", ""mitt"", ""foot"", ""cabinet"", ""medal"", ""peanut butter"", ""pet"", ""smog"", ""laughter"", ""ash""]",protein,"[""eating"", ""peanut butter""]",67,2,153,12,1,0,random,408
"[""portrait"", ""ribbon"", ""eating"", ""mitt"", ""foot"", ""cabinet"", ""medal"", ""peanut butter"", ""pet"", ""smog"", ""laughter"", ""ash""]",teeth,"[""eating"", ""laughter""]",67,2,154,12,1,0,random,409
"[""portrait"", ""ribbon"", ""eating"", ""mitt"", ""foot"", ""cabinet"", ""medal"", ""peanut butter"", ""pet"", ""smog"", ""laughter"", ""ash""]",male,"[""portrait"", ""laughter"", ""ash""]",50,3,155,12,1,0,random,410
"[""truck"", ""constellation"", ""monument"", ""llama"", ""dentist"", ""basil"", ""microphone"", ""hot tub"", ""hedge"", ""chimney"", ""flag"", ""cleavage""]",vertical,"[""monument"", ""chimney""]",0,2,156,12,1,0,random,411
"[""truck"", ""constellation"", ""monument"", ""llama"", ""dentist"", ""basil"", ""microphone"", ""hot tub"", ""hedge"", ""chimney"", ""flag"", ""cleavage""]",teeth,"[""dentist"", ""cleavage""]",67,2,158,12,1,0,random,412
"[""truck"", ""constellation"", ""monument"", ""llama"", ""dentist"", ""basil"", ""microphone"", ""hot tub"", ""hedge"", ""chimney"", ""flag"", ""cleavage""]",pool,"[""monument"", ""hot tub""]",67,2,159,12,1,0,random,413
"[""truck"", ""constellation"", ""monument"", ""llama"", ""dentist"", ""basil"", ""microphone"", ""hot tub"", ""hedge"", ""chimney"", ""flag"", ""cleavage""]",loud,"[""truck"", ""microphone""]",67,2,161,12,1,0,random,414
"[""orchestra"", ""pizza"", ""shower"", ""wolf"", ""poster"", ""polish"", ""rainforest"", ""worker"", ""hook"", ""mardi gras""]",woods,"[""wolf"", ""rainforest""]",0,2,163,10,1,0,random,415
"[""orchestra"", ""pizza"", ""shower"", ""wolf"", ""poster"", ""polish"", ""rainforest"", ""worker"", ""hook"", ""mardi gras""]",lactose,"[""pizza"", ""worker""]",67,2,165,10,1,0,random,416
"[""goalie"", ""museum"", ""tomato"", ""penguin"", ""torn"", ""hangman"", ""diagram"", ""coffee"", ""icing"", ""burger""]",bite,"[""tomato"", ""icing"", ""burger""]",80,3,168,10,1,0,random,417
"[""goalie"", ""museum"", ""tomato"", ""penguin"", ""torn"", ""hangman"", ""diagram"", ""coffee"", ""icing"", ""burger""]",food,"[""tomato"", ""icing"", ""burger""]",50,3,169,10,1,0,random,418
"[""goalie"", ""museum"", ""tomato"", ""penguin"", ""torn"", ""hangman"", ""diagram"", ""coffee"", ""icing"", ""burger""]",throw,"[""goalie"", ""tomato""]",67,2,171,10,1,0,random,419
"[""goalie"", ""museum"", ""tomato"", ""penguin"", ""torn"", ""hangman"", ""diagram"", ""coffee"", ""icing"", ""burger""]",ketchup,"[""tomato"", ""burger""]",0,2,172,10,1,0,random,420
"[""goalie"", ""museum"", ""tomato"", ""penguin"", ""torn"", ""hangman"", ""diagram"", ""coffee"", ""icing"", ""burger""]",topping,"[""coffee"", ""icing"", ""burger""]",80,3,173,10,1,0,random,421
"[""laptop"", ""jogger"", ""truck"", ""crown"", ""waffle"", ""creature"", ""handyman"", ""ferret"", ""tub"", ""duckling"", ""attic"", ""landscape""]",outdoor,"[""ferret"", ""duckling"", ""landscape""]",80,3,174,12,1,0,random,422
"[""laptop"", ""jogger"", ""truck"", ""crown"", ""waffle"", ""creature"", ""handyman"", ""ferret"", ""tub"", ""duckling"", ""attic"", ""landscape""]",dive,"[""duckling"", ""landscape""]",67,2,176,12,1,0,random,423
"[""laptop"", ""jogger"", ""truck"", ""crown"", ""waffle"", ""creature"", ""handyman"", ""ferret"", ""tub"", ""duckling"", ""attic"", ""landscape""]",furniture,"[""tub"", ""attic""]",0,2,179,12,1,0,random,424
"[""painter"", ""microscope"", ""mammal"", ""heroin"", ""jam"", ""bean"", ""hat"", ""prize"", ""panel"", ""veranda""]",classification,"[""microscope"", ""mammal""]",67,2,182,10,1,0,random,425
"[""painter"", ""microscope"", ""mammal"", ""heroin"", ""jam"", ""bean"", ""hat"", ""prize"", ""panel"", ""veranda""]",slime,"[""jam"", ""bean""]",0,2,184,10,1,0,random,426
"[""dawn"", ""waiter"", ""alpaca"", ""cream"", ""ruler"", ""cooker"", ""lottery"", ""fan"", ""stab"", ""watch""]",glance,"[""waiter"", ""watch""]",100,2,186,10,1,0,random,427
"[""dawn"", ""waiter"", ""alpaca"", ""cream"", ""ruler"", ""cooker"", ""lottery"", ""fan"", ""stab"", ""watch""]",upset,"[""dawn"", ""waiter""]",67,2,188,10,1,0,random,428
"[""dawn"", ""waiter"", ""alpaca"", ""cream"", ""ruler"", ""cooker"", ""lottery"", ""fan"", ""stab"", ""watch""]",summer,"[""cream"", ""fan""]",67,2,189,10,1,0,random,429
"[""dawn"", ""waiter"", ""alpaca"", ""cream"", ""ruler"", ""cooker"", ""lottery"", ""fan"", ""stab"", ""watch""]",danger,"[""dawn"", ""stab""]",67,2,190,10,1,0,random,430
"[""den"", ""goat"", ""racket"", ""candy"", ""paper towel"", ""mud"", ""pot"", ""trunk"", ""adult"", ""camera"", ""clerk"", ""duchess""]",female,"[""den"", ""clerk"", ""duchess""]",100,3,192,12,1,0,random,431
"[""den"", ""goat"", ""racket"", ""candy"", ""paper towel"", ""mud"", ""pot"", ""trunk"", ""adult"", ""camera"", ""clerk"", ""duchess""]",male,"[""mud"", ""adult""]",67,2,193,12,1,0,random,432
"[""den"", ""goat"", ""racket"", ""candy"", ""paper towel"", ""mud"", ""pot"", ""trunk"", ""adult"", ""camera"", ""clerk"", ""duchess""]",clean,"[""paper towel"", ""mud""]",67,2,197,12,1,0,random,433
"[""floor"", ""dish"", ""flour"", ""signature"", ""cloak"", ""bullseye"", ""tie"", ""mop"", ""pumpkin"", ""ceramic"", ""shower"", ""donut""]",Office,"[""tie"", ""donut""]",67,2,198,12,1,0,random,434
"[""floor"", ""dish"", ""flour"", ""signature"", ""cloak"", ""bullseye"", ""tie"", ""mop"", ""pumpkin"", ""ceramic"", ""shower"", ""donut""]",mix,"[""dish"", ""flour""]",67,2,200,12,1,0,random,435
"[""floor"", ""dish"", ""flour"", ""signature"", ""cloak"", ""bullseye"", ""tie"", ""mop"", ""pumpkin"", ""ceramic"", ""shower"", ""donut""]",dunk,"[""dish"", ""donut""]",67,2,202,12,1,0,random,436
"[""floor"", ""dish"", ""flour"", ""signature"", ""cloak"", ""bullseye"", ""tie"", ""mop"", ""pumpkin"", ""ceramic"", ""shower"", ""donut""]",pie,"[""flour"", ""pumpkin""]",100,2,203,12,1,0,random,437
"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",overflow,"[""sink"", ""bucket""]",67,2,204,12,1,0,random,438
"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",maid,"[""sink"", ""bucket""]",100,2,205,12,1,0,random,439
"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",hand,"[""mitten"", ""finger""]",67,2,206,12,1,0,random,440
"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",running,"[""sink"", ""shower""]",100,2,208,12,0.83,0.24,random,441
"[""sink"", ""mitten"", ""factory"", ""cattle"", ""poke"", ""ledger"", ""tumor"", ""shower"", ""dial"", ""pickle"", ""finger"", ""bucket""]",raw,"[""cattle"", ""poke""]",67,2,209,12,1,0,random,442
"[""hood"", ""needles"", ""kin"", ""falcon"", ""fungus"", ""primary school"", ""bacon"", ""supermarket"", ""conditioner"", ""spinach"", ""stove"", ""bump""]",tin,"[""kin"", ""supermarket""]",67,2,210,12,1,0,random,443
"[""hood"", ""needles"", ""kin"", ""falcon"", ""fungus"", ""primary school"", ""bacon"", ""supermarket"", ""conditioner"", ""spinach"", ""stove"", ""bump""]",food,"[""bacon"", ""supermarket""]",67,2,211,12,1,0,random,444
"[""hood"", ""needles"", ""kin"", ""falcon"", ""fungus"", ""primary school"", ""bacon"", ""supermarket"", ""conditioner"", ""spinach"", ""stove"", ""bump""]",edible,"[""bacon"", ""spinach""]",0,2,213,12,1,0,random,445
"[""hood"", ""needles"", ""kin"", ""falcon"", ""fungus"", ""primary school"", ""bacon"", ""supermarket"", ""conditioner"", ""spinach"", ""stove"", ""bump""]",clothes,"[""hood"", ""primary school""]",67,2,215,12,1,0,random,446
"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",male,"[""prisoner"", ""laughter""]",67,2,216,10,1,0,random,447
"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",hair,"[""prisoner"", ""laughter""]",100,2,217,10,1,0,random,448
"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",raspberry,"[""laughter"", ""tummy""]",100,2,218,10,1,0,random,449
"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",misaligned,"[""stand"", ""pile""]",67,2,219,10,1,0,random,450
"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",stack,"[""groan"", ""pile""]",0,2,220,10,1,0,random,451
"[""prisoner"", ""perfume"", ""ruler"", ""laughter"", ""groan"", ""bracelet"", ""tummy"", ""wine"", ""stand"", ""pile""]",fancy,"[""perfume"", ""bracelet"", ""wine""]",80,3,221,10,1,0,random,452
"[""microscope"", ""liquor"", ""candle"", ""inhaler"", ""board"", ""mortar"", ""saucer"", ""bait"", ""yak"", ""tupperware"", ""artery"", ""run""]",fingers,"[""bait"", ""artery"", ""run""]",80,3,223,12,1,0,random,453
"[""microscope"", ""liquor"", ""candle"", ""inhaler"", ""board"", ""mortar"", ""saucer"", ""bait"", ""yak"", ""tupperware"", ""artery"", ""run""]",charge,"[""yak"", ""run""]",67,2,225,12,1,0,random,454
"[""microscope"", ""liquor"", ""candle"", ""inhaler"", ""board"", ""mortar"", ""saucer"", ""bait"", ""yak"", ""tupperware"", ""artery"", ""run""]",chemistry,"[""microscope"", ""inhaler"", ""artery""]",80,3,226,12,1,0,random,455
"[""microscope"", ""liquor"", ""candle"", ""inhaler"", ""board"", ""mortar"", ""saucer"", ""bait"", ""yak"", ""tupperware"", ""artery"", ""run""]",doctor,"[""microscope"", ""artery""]",67,2,227,12,1,0,random,456
"[""chicken pox"", ""puppet"", ""red"", ""knot"", ""ballet"", ""mom"", ""paste"", ""zebra"", ""muscle"", ""kilometer""]",red,"[""red"", ""ballet"", ""kilometer""]",0,3,230,10,1,0,random,457
"[""chicken pox"", ""puppet"", ""red"", ""knot"", ""ballet"", ""mom"", ""paste"", ""zebra"", ""muscle"", ""kilometer""]",pattern,"[""chicken pox"", ""zebra""]",100,2,231,10,1,0,random,458
"[""chicken pox"", ""puppet"", ""red"", ""knot"", ""ballet"", ""mom"", ""paste"", ""zebra"", ""muscle"", ""kilometer""]",cloth,"[""puppet"", ""ballet""]",100,2,233,10,1,0,random,459
"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",harmful,"[""sheath"", ""smoke""]",67,2,234,12,1,0,random,460
"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",served,"[""meal"", ""steakhouse""]",67,2,235,12,1,0,random,461
"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",plantbased,"[""meal"", ""farm""]",0,2,237,12,1,0,random,462
"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",display,"[""laptop"", ""sheath"", ""relic""]",50,3,238,12,1,0,random,463
"[""laptop"", ""sheath"", ""limb"", ""meal"", ""smoke"", ""pants"", ""relic"", ""steakhouse"", ""elbow"", ""reptile"", ""farm"", ""sparks""]",wait,"[""meal"", ""steakhouse""]",100,2,239,12,1,0,random,464
"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",hiking,"[""forest"", ""footprint""]",67,2,240,10,1,0,random,465
"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",ounces,"[""ketchup"", ""vodka""]",67,2,242,10,1,0,random,466
"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",cut,"[""beef"", ""barber""]",67,2,243,10,1,0,random,467
"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",person,"[""tennis"", ""barber""]",100,2,244,10,1,0,random,468
"[""ketchup"", ""beef"", ""forest"", ""fast food"", ""tennis"", ""vodka"", ""jelly"", ""barber"", ""list"", ""footprint""]",meat,"[""beef"", ""fast food""]",67,2,245,10,1,0,random,469
"[""children"", ""bow tie"", ""relic"", ""hanger"", ""fox"", ""plumbing"", ""seaweed"", ""purse"", ""fly"", ""chimney"", ""lake"", ""plant""]",wrinklefree,"[""bow tie"", ""hanger""]",0,2,246,12,1,0,random,470
"[""children"", ""bow tie"", ""relic"", ""hanger"", ""fox"", ""plumbing"", ""seaweed"", ""purse"", ""fly"", ""chimney"", ""lake"", ""plant""]",expression,"[""children"", ""fox""]",67,2,247,12,1,0,random,471
"[""children"", ""bow tie"", ""relic"", ""hanger"", ""fox"", ""plumbing"", ""seaweed"", ""purse"", ""fly"", ""chimney"", ""lake"", ""plant""]",sky,"[""children"", ""chimney"", ""lake""]",80,3,249,12,1,0,random,472
"[""children"", ""bow tie"", ""relic"", ""hanger"", ""fox"", ""plumbing"", ""seaweed"", ""purse"", ""fly"", ""chimney"", ""lake"", ""plant""]",closet,"[""bow tie"", ""hanger""]",67,2,250,12,1,0,random,473
"[""leaf"", ""hummus"", ""structure"", ""vanilla"", ""lava"", ""bomb"", ""hurricane"", ""door"", ""dollar"", ""scissors""]",electron,"[""structure"", ""bomb""]",67,2,252,10,1,0,random,474
"[""leaf"", ""hummus"", ""structure"", ""vanilla"", ""lava"", ""bomb"", ""hurricane"", ""door"", ""dollar"", ""scissors""]",rectangular,"[""door"", ""dollar""]",67,2,253,10,1,0,random,475
"[""leaf"", ""hummus"", ""structure"", ""vanilla"", ""lava"", ""bomb"", ""hurricane"", ""door"", ""dollar"", ""scissors""]",explosion,"[""lava"", ""bomb""]",0,2,256,10,1,0,random,476
"[""leaf"", ""hummus"", ""structure"", ""vanilla"", ""lava"", ""bomb"", ""hurricane"", ""door"", ""dollar"", ""scissors""]",clouds,"[""vanilla"", ""lava"", ""bomb"", ""hurricane""]",67,4,257,10,1,0,random,477
"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",teacher,"[""blackboard"", ""vest""]",67,2,259,10,1,0,random,478
"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",ocean,"[""submarine"", ""crab"", ""worm""]",80,3,260,10,1,0,random,479
"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",guide,"[""submarine"", ""arcade"", ""carpenter""]",100,3,261,10,1,0,random,480
"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",parasite,"[""crab"", ""worm""]",0,2,262,10,1,0,random,481
"[""blackboard"", ""submarine"", ""arcade"", ""crab"", ""worm"", ""vest"", ""carpenter"", ""equipment"", ""cola"", ""limb""]",bubbles,"[""submarine"", ""cola""]",67,2,263,10,0.83,0.24,random,482
"[""duckling"", ""shirt"", ""grip"", ""massage"", ""bullseye"", ""wallet"", ""restaurant"", ""artery"", ""poem"", ""bachelor""]",male,"[""shirt"", ""bachelor""]",67,2,264,10,1,0,random,483
"[""duckling"", ""shirt"", ""grip"", ""massage"", ""bullseye"", ""wallet"", ""restaurant"", ""artery"", ""poem"", ""bachelor""]",arm,"[""shirt"", ""massage"", ""artery"", ""bachelor""]",67,4,265,10,1,0,random,484
"[""duckling"", ""shirt"", ""grip"", ""massage"", ""bullseye"", ""wallet"", ""restaurant"", ""artery"", ""poem"", ""bachelor""]",stud,"[""shirt"", ""bachelor""]",67,2,266,10,1,0,random,485
"[""bees"", ""raccoon"", ""diploma"", ""lumberjack"", ""horseshoe"", ""steam"", ""plant"", ""slap"", ""detective"", ""bison""]",wyoming,"[""horseshoe"", ""bison""]",67,2,272,10,1,0,random,486
"[""bees"", ""raccoon"", ""diploma"", ""lumberjack"", ""horseshoe"", ""steam"", ""plant"", ""slap"", ""detective"", ""bison""]",whiskers,"[""bees"", ""raccoon""]",67,2,274,10,1,0,random,487
"[""bees"", ""raccoon"", ""diploma"", ""lumberjack"", ""horseshoe"", ""steam"", ""plant"", ""slap"", ""detective"", ""bison""]",pollinate,"[""bees"", ""plant""]",0,2,275,10,1,0,random,488
"[""oven"", ""footprint"", ""detergent"", ""boil"", ""warrior"", ""duck"", ""spasm"", ""mitt"", ""orthodontist"", ""cow"", ""downstairs"", ""audience""]",remove,"[""mitt"", ""orthodontist""]",100,2,276,12,1,0,random,489
"[""oven"", ""footprint"", ""detergent"", ""boil"", ""warrior"", ""duck"", ""spasm"", ""mitt"", ""orthodontist"", ""cow"", ""downstairs"", ""audience""]",center,"[""boil"", ""audience""]",67,2,277,12,1,0,random,490
"[""oven"", ""footprint"", ""detergent"", ""boil"", ""warrior"", ""duck"", ""spasm"", ""mitt"", ""orthodontist"", ""cow"", ""downstairs"", ""audience""]",painful,"[""boil"", ""spasm""]",67,2,280,12,1,0,random,491
"[""drums"", ""cabin"", ""cherry"", ""massage"", ""cow"", ""doorway"", ""woman"", ""island"", ""quilt"", ""grave"", ""face"", ""lab""]",female,"[""massage"", ""woman"", ""face"", ""lab""]",67,4,282,12,1,0,random,492
"[""drums"", ""cabin"", ""cherry"", ""massage"", ""cow"", ""doorway"", ""woman"", ""island"", ""quilt"", ""grave"", ""face"", ""lab""]",hair,"[""massage"", ""woman"", ""face"", ""lab""]",86,4,283,12,1,0,random,493
"[""drums"", ""cabin"", ""cherry"", ""massage"", ""cow"", ""doorway"", ""woman"", ""island"", ""quilt"", ""grave"", ""face"", ""lab""]",smash,"[""drums"", ""cherry""]",100,2,284,12,1,0,random,494
"[""drums"", ""cabin"", ""cherry"", ""massage"", ""cow"", ""doorway"", ""woman"", ""island"", ""quilt"", ""grave"", ""face"", ""lab""]",slam,"[""drums"", ""doorway""]",67,2,285,12,1,0,random,495
"[""saloon"", ""licorice"", ""liver"", ""sheep"", ""pad"", ""town"", ""duchess"", ""smoke"", ""warrior"", ""dressing"", ""purse"", ""shepherd""]",three,"[""pad"", ""duchess""]",67,2,288,12,1,0,random,496
"[""saloon"", ""licorice"", ""liver"", ""sheep"", ""pad"", ""town"", ""duchess"", ""smoke"", ""warrior"", ""dressing"", ""purse"", ""shepherd""]",farm,"[""sheep"", ""shepherd""]",67,2,291,12,1,0,random,497
"[""puppet"", ""record"", ""logo"", ""high school"", ""flood"", ""costume"", ""key"", ""snout"", ""tobacco"", ""pad""]",trees,"[""high school"", ""flood""]",100,2,295,10,1,0,random,498
