ID,cue,associations,num_associations,cue_weight,associations_mean_weight,candidates,candidates_connectivity_data,candidates_connectivity_score,solvers_jaccard_mean,solvers_jaccard_std
1206,concert,"[""music"", ""band"", ""hall"", ""orchestra""]",4,97,26.75,"[""orchestra"", ""karate"", ""liner"", ""music"", ""band"", ""hall""]","[{""alternative_cue"": ""ensemble"", ""alternative_cue_novel_associations"": [""orchestra"", ""band"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""clarinet"", ""alternative_cue_novel_associations"": [""orchestra"", ""band"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""woodwind"", ""alternative_cue_novel_associations"": [""orchestra"", ""band"", ""music""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""drum"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""guitar"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""saxophone"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""viola"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""conductor"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cello"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""conduct"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""gig"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""composer"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""violin"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""drummer"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beatles"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""drums"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""trombone"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""nirvana"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tuba"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""symphony"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cymbal"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""french horn"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bassoon"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""orchestra"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""oboe"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""musician"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cymbals"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""trumpet"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""singers"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""drumstick"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""violinist"", ""alternative_cue_novel_associations"": [""orchestra"", ""music""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""percussion"", ""alternative_cue_novel_associations"": [""band"", ""music""], ""num_alternative_cue_novel_associations"": 2}]",3,1.0,0.0
412,lawn mower,"[""grass"", ""garden"", ""green""]",3,112,35.333333333333336,"[""green"", ""grass"", ""slate"", ""graph"", ""garden""]","[{""alternative_cue"": ""weeds"", ""alternative_cue_novel_associations"": [""green"", ""garden"", ""grass""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""grasshopper"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pasture"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""moss"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""lawnmower"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""gardener"", ""alternative_cue_novel_associations"": [""green"", ""garden""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""vegetation"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""countryside"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""lawn"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""backyard"", ""alternative_cue_novel_associations"": [""garden"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""weed"", ""alternative_cue_novel_associations"": [""garden"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""shrubs"", ""alternative_cue_novel_associations"": [""green"", ""garden""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""shrub"", ""alternative_cue_novel_associations"": [""green"", ""garden""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""rake"", ""alternative_cue_novel_associations"": [""garden"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""plants"", ""alternative_cue_novel_associations"": [""green"", ""garden""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""yard"", ""alternative_cue_novel_associations"": [""garden"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""turf"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""greenery"", ""alternative_cue_novel_associations"": [""garden"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""golfing"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""landscape"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""fields"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""shrubbery"", ""alternative_cue_novel_associations"": [""green"", ""garden""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""hill"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""park"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""meadow"", ""alternative_cue_novel_associations"": [""green"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sprinkler"", ""alternative_cue_novel_associations"": [""garden"", ""grass""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""herb"", ""alternative_cue_novel_associations"": [""green"", ""garden""], ""num_alternative_cue_novel_associations"": 2}]",4,0.8333333333333334,0.24
176,surgeon,"[""doctor"", ""scalpel"", ""knife""]",3,98,32.666666666666664,"[""shake"", ""scalpel"", ""knife"", ""doctor"", ""lake""]","[{""alternative_cue"": ""scalpel"", ""alternative_cue_novel_associations"": [""knife"", ""doctor""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
1666,golfer,"[""ball"", ""green""]",2,56,21.5,"[""meth"", ""wink"", ""toothpaste"", ""light"", ""green"", ""ball""]","[{""alternative_cue"": ""minty"", ""alternative_cue_novel_associations"": [""green"", ""toothpaste""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""photosynthesis"", ""alternative_cue_novel_associations"": [""green"", ""light""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""crystal"", ""alternative_cue_novel_associations"": [""meth"", ""ball""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""spearmint"", ""alternative_cue_novel_associations"": [""green"", ""toothpaste""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bowling"", ""alternative_cue_novel_associations"": [""green"", ""ball""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""neon"", ""alternative_cue_novel_associations"": [""green"", ""light""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""lantern"", ""alternative_cue_novel_associations"": [""green"", ""light""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""golf"", ""alternative_cue_novel_associations"": [""green"", ""ball""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""fluorescent"", ""alternative_cue_novel_associations"": [""green"", ""light""], ""num_alternative_cue_novel_associations"": 2}]",4,1.0,0.0
616,daffodil,"[""flower"", ""yellow""]",2,167,63.5,"[""boxing"", ""yellow"", ""ore"", ""telescope"", ""flower""]","[{""alternative_cue"": ""daisy"", ""alternative_cue_novel_associations"": [""yellow"", ""flower""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""dandelion"", ""alternative_cue_novel_associations"": [""yellow"", ""flower""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pollen"", ""alternative_cue_novel_associations"": [""yellow"", ""flower""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bumblebee"", ""alternative_cue_novel_associations"": [""yellow"", ""flower""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""buttercup"", ""alternative_cue_novel_associations"": [""yellow"", ""flower""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
358,birth control,"[""pill"", ""condom"", ""baby""]",3,109,35.333333333333336,"[""truck"", ""oil"", ""pill"", ""condom"", ""baby""]","[{""alternative_cue"": ""contraception"", ""alternative_cue_novel_associations"": [""condom"", ""baby"", ""pill""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""contraceptive"", ""alternative_cue_novel_associations"": [""condom"", ""pill""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""lubricate"", ""alternative_cue_novel_associations"": [""condom"", ""oil""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""diesel"", ""alternative_cue_novel_associations"": [""oil"", ""truck""], ""num_alternative_cue_novel_associations"": 2}]",4,1.0,0.0
1098,nickel,"[""dime"", ""metal"", ""money"", ""coin""]",4,121,36.75,"[""money"", ""swan"", ""dime"", ""metal"", ""coin"", ""ostrich""]","[{""alternative_cue"": ""quarter"", ""alternative_cue_novel_associations"": [""coin"", ""dime"", ""money""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""euro"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""coin"", ""alternative_cue_novel_associations"": [""money"", ""metal""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cent"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""dime"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""guinea"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pence"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""penny"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cents"", ""alternative_cue_novel_associations"": [""coin"", ""money""], ""num_alternative_cue_novel_associations"": 2}]",3,1.0,0.0
636,dose,"[""medicine"", ""drugs""]",2,92,39.0,"[""chicken"", ""drugs"", ""soot"", ""wigwam"", ""medicine""]","[{""alternative_cue"": ""inject"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""painkiller"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""antibiotics"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""steroid"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pharmacy"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""syringe"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""prescription"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""medication"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pharmacist"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pills"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""drugstore"", ""alternative_cue_novel_associations"": [""drugs"", ""medicine""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
56,stapler,"[""paper"", ""office"", ""staple""]",3,98,29.0,"[""staple"", ""bell"", ""office"", ""crew"", ""paper""]","[{""alternative_cue"": ""paperclip"", ""alternative_cue_novel_associations"": [""staple"", ""office"", ""paper""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""paper clip"", ""alternative_cue_novel_associations"": [""office"", ""paper""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""memo"", ""alternative_cue_novel_associations"": [""office"", ""paper""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""photocopier"", ""alternative_cue_novel_associations"": [""office"", ""paper""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""copier"", ""alternative_cue_novel_associations"": [""office"", ""paper""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""staple"", ""alternative_cue_novel_associations"": [""office"", ""paper""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
1389,hummus,"[""food"", ""chickpea"", ""dip""]",3,67,21.666666666666668,"[""food"", ""aunt"", ""sperm"", ""dip"", ""chickpea"", ""bridge""]","[{""alternative_cue"": ""artichoke"", ""alternative_cue_novel_associations"": [""dip"", ""food""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""guacamole"", ""alternative_cue_novel_associations"": [""dip"", ""food""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
497,boom,"[""explosion"", ""bomb""]",2,88,27.5,"[""dancer"", ""map"", ""bomb"", ""explosion"", ""board""]","[{""alternative_cue"": ""grenade"", ""alternative_cue_novel_associations"": [""explosion"", ""bomb""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""blow up"", ""alternative_cue_novel_associations"": [""explosion"", ""bomb""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
380,barmaid,"[""beer"", ""pub"", ""bar""]",3,59,19.0,"[""beer"", ""mars"", ""bar"", ""pub"", ""fall""]","[{""alternative_cue"": ""tavern"", ""alternative_cue_novel_associations"": [""pub"", ""bar"", ""beer""], ""num_alternative_cue_novel_associations"": 3}, {""alternative_cue"": ""bartender"", ""alternative_cue_novel_associations"": [""bar"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pub"", ""alternative_cue_novel_associations"": [""bar"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cheers"", ""alternative_cue_novel_associations"": [""bar"", ""beer""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""saloon"", ""alternative_cue_novel_associations"": [""bar"", ""beer""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
1770,cars,"[""traffic"", ""road""]",2,49,13.0,"[""road"", ""carpet"", ""traffic"", ""nap"", ""calf"", ""champagne""]","[{""alternative_cue"": ""freeway"", ""alternative_cue_novel_associations"": [""road"", ""traffic""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""roundabout"", ""alternative_cue_novel_associations"": [""road"", ""traffic""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""signs"", ""alternative_cue_novel_associations"": [""road"", ""traffic""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""intersection"", ""alternative_cue_novel_associations"": [""road"", ""traffic""], ""num_alternative_cue_novel_associations"": 2}]",1,1.0,0.0
1314,vagabond,"[""hobo"", ""traveler"", ""bum""]",3,59,16.0,"[""chili"", ""drugs"", ""traveler"", ""hamster"", ""bum"", ""hobo""]",[],0,1.0,0.0
1595,swim,"[""water"", ""pool"", ""ocean""]",3,114,38.0,"[""ocean"", ""pool"", ""sage"", ""tea party"", ""porch"", ""water""]","[{""alternative_cue"": ""aqua"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""surfer"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""mermaid"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""cove"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sailing"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""islands"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beach"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sailboat"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""starfish"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""splash"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""pacific"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""swimmer"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""dive"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""ship"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""whale"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""chlorine"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""marine"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""waves"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""scuba"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""shallow"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""yacht"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""surfing"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""surfboard"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""diving"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""porpoise"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""depth"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""tide"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""dip"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""beaches"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sail"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""shore"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""reef"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""nautical"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""deep"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""seahorse"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""wave"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""snorkel"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""coast"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""seaside"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""plunge"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""ships"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""swimsuit"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""island"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""dolphin"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""spray"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""lifeguard"", ""alternative_cue_novel_associations"": [""pool"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""diver"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""sea"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""bay"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""surf"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}, {""alternative_cue"": ""submarine"", ""alternative_cue_novel_associations"": [""ocean"", ""water""], ""num_alternative_cue_novel_associations"": 2}]",2,1.0,0.0
