HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
3SCKNODZ0X2XUA5LY8SR1Q6HL6I7NE,"[""furniture"", ""dolphin"", ""breathing"", ""lane"", ""glitter""]",breathe,"[""dolphin"", ""breathing""]",67,2,292,5,1.0,0.0,random,1974
3SCKNODZ0X2XUA5LY8SR1Q6HL6I7NE,"[""furniture"", ""dolphin"", ""breathing"", ""lane"", ""glitter""]",alive,"[""dolphin"", ""breathing""]",67,2,293,5,1.0,0.0,random,1975
3H781YYV6T4GY2PFICS9GZ4QWB8ET8,"[""fountain"", ""van"", ""sleep"", ""reptile"", ""warrior""]",bare,"[""sleep"", ""warrior""]",67,2,295,5,1.0,0.0,random,1976
3H781YYV6T4GY2PFICS9GZ4QWB8ET8,"[""fountain"", ""van"", ""sleep"", ""reptile"", ""warrior""]",aesthetic,"[""fountain"", ""reptile""]",67,2,297,5,1.0,0.0,random,1977
3EAWOID6MTJWK4EAF0T9WSQ7ZVDV0I,"[""driveway"", ""pie"", ""hoodie"", ""constellation"", ""chrome""]",universal,"[""constellation"", ""chrome""]",0,2,301,5,1.0,0.0,random,1978
3EAWOID6MTJWK4EAF0T9WSQ7ZVDV0I,"[""driveway"", ""pie"", ""hoodie"", ""constellation"", ""chrome""]",lunch,"[""driveway"", ""pie"", ""hoodie""]",80,3,303,5,1.0,0.0,random,1979
3EAWOID6MTJWK4EAF0T9WSQ7ZVDV0I,"[""driveway"", ""pie"", ""hoodie"", ""constellation"", ""chrome""]",pattern,"[""pie"", ""constellation""]",67,2,305,5,1.0,0.0,random,1980
3I7SHAD35MIRCSKLM7DROBHHGG87ME,"[""prize"", ""bomb"", ""executioner"", ""kleenex"", ""bicycle""]",death,"[""bomb"", ""executioner""]",67,2,308,5,1.0,0.0,random,1981
3I7SHAD35MIRCSKLM7DROBHHGG87ME,"[""prize"", ""bomb"", ""executioner"", ""kleenex"", ""bicycle""]",murder,"[""bomb"", ""executioner""]",67,2,309,5,1.0,0.0,random,1982
3I7SHAD35MIRCSKLM7DROBHHGG87ME,"[""prize"", ""bomb"", ""executioner"", ""kleenex"", ""bicycle""]",record,"[""prize"", ""bicycle""]",67,2,311,5,1.0,0.0,random,1983
367O8HRHKGUXR0F746B6X8WDH304S3,"[""husk"", ""jug"", ""drool"", ""ornament"", ""skip""]",juice,"[""jug"", ""drool""]",67,2,313,5,1.0,0.0,random,1984
367O8HRHKGUXR0F746B6X8WDH304S3,"[""husk"", ""jug"", ""drool"", ""ornament"", ""skip""]",fingerpainter,"[""drool"", ""ornament""]",100,2,315,5,1.0,0.0,random,1985
367O8HRHKGUXR0F746B6X8WDH304S3,"[""husk"", ""jug"", ""drool"", ""ornament"", ""skip""]",runny,"[""jug"", ""drool""]",67,2,317,5,1.0,0.0,random,1986
3SBX2M1TKD9LEK0UC2M128HCZFF4QE,"[""tiger"", ""marsupial"", ""intersection"", ""bees"", ""husk""]",speedlimits,"[""marsupial"", ""intersection""]",67,2,319,5,1.0,0.0,random,1987
3SBX2M1TKD9LEK0UC2M128HCZFF4QE,"[""tiger"", ""marsupial"", ""intersection"", ""bees"", ""husk""]",fur,"[""tiger"", ""marsupial""]",0,2,320,5,1.0,0.0,random,1988
3SBX2M1TKD9LEK0UC2M128HCZFF4QE,"[""tiger"", ""marsupial"", ""intersection"", ""bees"", ""husk""]",smell,"[""tiger"", ""marsupial""]",67,2,321,5,1.0,0.0,random,1989
3SBX2M1TKD9LEK0UC2M128HCZFF4QE,"[""tiger"", ""marsupial"", ""intersection"", ""bees"", ""husk""]",soft,"[""tiger"", ""marsupial""]",67,2,322,5,1.0,0.0,random,1990
3SBX2M1TKD9LEK0UC2M128HCZFF4QE,"[""tiger"", ""marsupial"", ""intersection"", ""bees"", ""husk""]",stripes,"[""tiger"", ""intersection"", ""bees""]",0,3,323,5,1.0,0.0,random,1991
3D4BBDG7ZHIW2N7776GN8Y0PH0IC3W,"[""cabbage"", ""park"", ""dandelion"", ""butterfly"", ""washing"", ""buffalo""]",lunch,"[""cabbage"", ""washing""]",67,2,326,6,1.0,0.0,random,1992
3D4BBDG7ZHIW2N7776GN8Y0PH0IC3W,"[""cabbage"", ""park"", ""dandelion"", ""butterfly"", ""washing"", ""buffalo""]",orange,"[""butterfly"", ""washing""]",67,2,327,6,1.0,0.0,random,1993
3D4BBDG7ZHIW2N7776GN8Y0PH0IC3W,"[""cabbage"", ""park"", ""dandelion"", ""butterfly"", ""washing"", ""buffalo""]",slippery,"[""park"", ""washing""]",67,2,328,6,1.0,0.0,random,1994
3D4BBDG7ZHIW2N7776GN8Y0PH0IC3W,"[""cabbage"", ""park"", ""dandelion"", ""butterfly"", ""washing"", ""buffalo""]",smell,"[""dandelion"", ""butterfly""]",67,2,329,6,1.0,0.0,random,1995
36BTXXLZ2VULQLFUPHB17YRHV1H4RF,"[""sloth"", ""noodle"", ""lab"", ""rose"", ""shadow"", ""cake""]",red,"[""rose"", ""shadow""]",67,2,330,6,1.0,0.0,random,1996
36BTXXLZ2VULQLFUPHB17YRHV1H4RF,"[""sloth"", ""noodle"", ""lab"", ""rose"", ""shadow"", ""cake""]",burn,"[""lab"", ""cake""]",100,2,331,6,1.0,0.0,random,1997
36BTXXLZ2VULQLFUPHB17YRHV1H4RF,"[""sloth"", ""noodle"", ""lab"", ""rose"", ""shadow"", ""cake""]",food,"[""noodle"", ""cake""]",67,2,332,6,1.0,0.0,random,1998
36BTXXLZ2VULQLFUPHB17YRHV1H4RF,"[""sloth"", ""noodle"", ""lab"", ""rose"", ""shadow"", ""cake""]",edible,"[""noodle"", ""cake""]",67,2,333,6,1.0,0.0,random,1999
36BTXXLZ2VULQLFUPHB17YRHV1H4RF,"[""sloth"", ""noodle"", ""lab"", ""rose"", ""shadow"", ""cake""]",discover,"[""sloth"", ""lab""]",100,2,334,6,1.0,0.0,random,2000
3ZXNP4Z39R776A20MVCCOY2SGBI7LC,"[""badger"", ""sphere"", ""boxing"", ""cap"", ""cream"", ""bomber""]",man,"[""boxing"", ""bomber""]",67,2,336,6,1.0,0.0,random,2001
3ZXNP4Z39R776A20MVCCOY2SGBI7LC,"[""badger"", ""sphere"", ""boxing"", ""cap"", ""cream"", ""bomber""]",stance,"[""boxing"", ""bomber""]",100,2,340,6,1.0,0.0,random,2002
3GITHABACY7Q898FSWBW5ZP9AQW2NT,"[""button"", ""pregnancy"", ""wire"", ""ramp"", ""varnish"", ""wizard""]",age,"[""pregnancy"", ""wizard""]",67,2,342,6,1.0,0.0,random,2003
3GITHABACY7Q898FSWBW5ZP9AQW2NT,"[""button"", ""pregnancy"", ""wire"", ""ramp"", ""varnish"", ""wizard""]",hobbits,"[""ramp"", ""wizard""]",67,2,344,6,1.0,0.0,random,2004
3GITHABACY7Q898FSWBW5ZP9AQW2NT,"[""button"", ""pregnancy"", ""wire"", ""ramp"", ""varnish"", ""wizard""]",grandfather,"[""pregnancy"", ""wizard""]",67,2,345,6,1.0,0.0,random,2005
37VUR2VJ6AB0SKTSK224K5LSJG4C14,"[""fast food"", ""goose"", ""check"", ""handyman"", ""moat"", ""petrol""]",moat,"[""goose"", ""moat""]",0,2,351,6,1.0,0.0,random,2006
37VUR2VJ6AB0SKTSK224K5LSJG4C14,"[""fast food"", ""goose"", ""check"", ""handyman"", ""moat"", ""petrol""]",Edible,"[""fast food"", ""goose""]",0,2,353,6,0.83,0.24,random,2007
3HXCEECSQMFAQJF5O5TL9QXNZJYZYN,"[""kick"", ""axe"", ""barrier"", ""starch"", ""spark"", ""ranch""]",defense,"[""kick"", ""axe""]",100,2,354,6,1.0,0.0,random,2008
3HXCEECSQMFAQJF5O5TL9QXNZJYZYN,"[""kick"", ""axe"", ""barrier"", ""starch"", ""spark"", ""ranch""]",logo,"[""barrier"", ""ranch""]",67,2,355,6,1.0,0.0,random,2009
3HXCEECSQMFAQJF5O5TL9QXNZJYZYN,"[""kick"", ""axe"", ""barrier"", ""starch"", ""spark"", ""ranch""]",chop,"[""kick"", ""axe""]",67,2,356,6,1.0,0.0,random,2010
3HXCEECSQMFAQJF5O5TL9QXNZJYZYN,"[""kick"", ""axe"", ""barrier"", ""starch"", ""spark"", ""ranch""]",white,"[""starch"", ""ranch""]",0,2,358,6,1.0,0.0,random,2011
3HXCEECSQMFAQJF5O5TL9QXNZJYZYN,"[""kick"", ""axe"", ""barrier"", ""starch"", ""spark"", ""ranch""]",defend,"[""kick"", ""axe""]",67,2,359,6,1.0,0.0,random,2012
3LCXHSGDLTSFJ2C0TCNJ6U84USUESJ,"[""thunder"", ""cabbage"", ""badge"", ""polish"", ""biscuit"", ""hotel""]",strike,"[""thunder"", ""badge""]",67,2,360,6,1.0,0.0,random,2013
3LCXHSGDLTSFJ2C0TCNJ6U84USUESJ,"[""thunder"", ""cabbage"", ""badge"", ""polish"", ""biscuit"", ""hotel""]",security,"[""badge"", ""hotel""]",67,2,361,6,1.0,0.0,random,2014
3LCXHSGDLTSFJ2C0TCNJ6U84USUESJ,"[""thunder"", ""cabbage"", ""badge"", ""polish"", ""biscuit"", ""hotel""]",stomach,"[""cabbage"", ""biscuit""]",67,2,363,6,1.0,0.0,random,2015
3LCXHSGDLTSFJ2C0TCNJ6U84USUESJ,"[""thunder"", ""cabbage"", ""badge"", ""polish"", ""biscuit"", ""hotel""]",hurricane,"[""thunder"", ""hotel""]",67,2,364,6,1.0,0.0,random,2016
3R5LWXWHR0ULZXUQTHJU55A8MNAXGQ,"[""wound"", ""heroin"", ""apron"", ""arch"", ""fireplace""]",masonry,"[""arch"", ""fireplace""]",0,2,367,5,1.0,0.0,random,2017
3R5LWXWHR0ULZXUQTHJU55A8MNAXGQ,"[""wound"", ""heroin"", ""apron"", ""arch"", ""fireplace""]",human,"[""wound"", ""apron""]",67,2,368,5,1.0,0.0,random,2018
3R5LWXWHR0ULZXUQTHJU55A8MNAXGQ,"[""wound"", ""heroin"", ""apron"", ""arch"", ""fireplace""]",wall,"[""arch"", ""fireplace""]",0,2,369,5,0.83,0.24,random,2019
3R5LWXWHR0ULZXUQTHJU55A8MNAXGQ,"[""wound"", ""heroin"", ""apron"", ""arch"", ""fireplace""]",break,"[""wound"", ""heroin""]",67,2,370,5,1.0,0.0,random,2020
3R5LWXWHR0ULZXUQTHJU55A8MNAXGQ,"[""wound"", ""heroin"", ""apron"", ""arch"", ""fireplace""]",opening,"[""arch"", ""fireplace""]",67,2,371,5,1.0,0.0,random,2021
3TX9T2ZCB9N61EK594BXOTC7OBYZWO,"[""navel"", ""grave"", ""award"", ""brother"", ""limo"", ""root""]",buried,"[""grave"", ""root""]",0,2,373,6,1.0,0.0,random,2022
3TX9T2ZCB9N61EK594BXOTC7OBYZWO,"[""navel"", ""grave"", ""award"", ""brother"", ""limo"", ""root""]",luxury,"[""award"", ""limo""]",67,2,375,6,1.0,0.0,random,2023
3TX9T2ZCB9N61EK594BXOTC7OBYZWO,"[""navel"", ""grave"", ""award"", ""brother"", ""limo"", ""root""]",end,"[""grave"", ""award""]",67,2,376,6,1.0,0.0,random,2024
3126F2F5F8PI6AW81VJPBP3T78NEP3,"[""pasta"", ""blackberry"", ""moose"", ""makeup"", ""guitar"", ""clock""]",turn,"[""pasta"", ""clock""]",0,2,378,6,1.0,0.0,random,2025
3126F2F5F8PI6AW81VJPBP3T78NEP3,"[""pasta"", ""blackberry"", ""moose"", ""makeup"", ""guitar"", ""clock""]",listen,"[""blackberry"", ""moose"", ""guitar""]",80,3,379,6,1.0,0.0,random,2026
3126F2F5F8PI6AW81VJPBP3T78NEP3,"[""pasta"", ""blackberry"", ""moose"", ""makeup"", ""guitar"", ""clock""]",Italian,"[""pasta"", ""guitar""]",0,2,382,6,1.0,0.0,random,2027
37G6BXQPLQ736MXN18YEBUT3C49EQU,"[""ice cream"", ""shot"", ""bus"", ""shave"", ""blanket"", ""phone""]",smooth,"[""shot"", ""shave""]",67,2,384,6,1.0,0.0,random,2028
37G6BXQPLQ736MXN18YEBUT3C49EQU,"[""ice cream"", ""shot"", ""bus"", ""shave"", ""blanket"", ""phone""]",Tiered,"[""ice cream"", ""blanket""]",67,2,386,6,1.0,0.0,random,2029
37G6BXQPLQ736MXN18YEBUT3C49EQU,"[""ice cream"", ""shot"", ""bus"", ""shave"", ""blanket"", ""phone""]",Fruit,"[""ice cream"", ""phone""]",100,2,387,6,1.0,0.0,random,2030
37G6BXQPLQ736MXN18YEBUT3C49EQU,"[""ice cream"", ""shot"", ""bus"", ""shave"", ""blanket"", ""phone""]",roadtrip,"[""bus"", ""blanket""]",67,2,388,6,1.0,0.0,random,2031
335VBRURDJMXENG1K6NSPZ3E2459E3,"[""material"", ""cream"", ""elbow"", ""manicure"", ""crow""]",word,"[""material"", ""elbow""]",67,2,393,5,1.0,0.0,random,2032
335VBRURDJMXENG1K6NSPZ3E2459E3,"[""material"", ""cream"", ""elbow"", ""manicure"", ""crow""]",sherbert,"[""cream"", ""manicure""]",0,2,394,5,1.0,0.0,random,2033
335VBRURDJMXENG1K6NSPZ3E2459E3,"[""material"", ""cream"", ""elbow"", ""manicure"", ""crow""]",stiff,"[""material"", ""cream"", ""elbow""]",80,3,395,5,1.0,0.0,random,2034
3UEDKCTP9VCWM4KI1V0B9YPDRBD7K9,"[""wrap"", ""arena"", ""cartwheel"", ""rugby"", ""treasure"", ""meal""]",motion,"[""cartwheel"", ""rugby""]",67,2,396,6,1.0,0.0,random,2035
3UEDKCTP9VCWM4KI1V0B9YPDRBD7K9,"[""wrap"", ""arena"", ""cartwheel"", ""rugby"", ""treasure"", ""meal""]",hands,"[""wrap"", ""rugby""]",67,2,397,6,1.0,0.0,random,2036
3UEDKCTP9VCWM4KI1V0B9YPDRBD7K9,"[""wrap"", ""arena"", ""cartwheel"", ""rugby"", ""treasure"", ""meal""]",practice,"[""cartwheel"", ""rugby"", ""treasure""]",80,3,398,6,1.0,0.0,random,2037
3UEDKCTP9VCWM4KI1V0B9YPDRBD7K9,"[""wrap"", ""arena"", ""cartwheel"", ""rugby"", ""treasure"", ""meal""]",team,"[""cartwheel"", ""rugby"", ""treasure""]",50,3,399,6,1.0,0.0,random,2038
3UEDKCTP9VCWM4KI1V0B9YPDRBD7K9,"[""wrap"", ""arena"", ""cartwheel"", ""rugby"", ""treasure"", ""meal""]",adult,"[""rugby"", ""treasure""]",100,2,400,6,1.0,0.0,random,2039
389A2A304O40LV8AOJY4602IEOYC01,"[""musician"", ""horseshoe"", ""machinery"", ""senator"", ""smoke"", ""pod""]",gold,"[""horseshoe"", ""machinery""]",67,2,402,6,1.0,0.0,random,2040
389A2A304O40LV8AOJY4602IEOYC01,"[""musician"", ""horseshoe"", ""machinery"", ""senator"", ""smoke"", ""pod""]",blow,"[""musician"", ""smoke""]",67,2,403,6,1.0,0.0,random,2041
389A2A304O40LV8AOJY4602IEOYC01,"[""musician"", ""horseshoe"", ""machinery"", ""senator"", ""smoke"", ""pod""]",Smoking,"[""musician"", ""smoke""]",67,2,404,6,1.0,0.0,random,2042
3T2HW4QDUVTIHPWNOFHXZB3BHSS9CA,"[""filter"", ""farm"", ""edge"", ""reptile"", ""crystal""]",twist,"[""filter"", ""edge""]",0,2,408,5,1.0,0.0,random,2043
3T2HW4QDUVTIHPWNOFHXZB3BHSS9CA,"[""filter"", ""farm"", ""edge"", ""reptile"", ""crystal""]",rainbow,"[""reptile"", ""crystal""]",0,2,409,5,1.0,0.0,random,2044
3T2HW4QDUVTIHPWNOFHXZB3BHSS9CA,"[""filter"", ""farm"", ""edge"", ""reptile"", ""crystal""]",pests,"[""farm"", ""reptile""]",67,2,412,5,1.0,0.0,random,2045
3JU8CV4BRLY4I19XV9MLG1X7BASPOH,"[""cuff"", ""origami"", ""wiper"", ""quill"", ""litter""]",avian,"[""origami"", ""quill""]",0,2,414,5,1.0,0.0,random,2046
3JU8CV4BRLY4I19XV9MLG1X7BASPOH,"[""cuff"", ""origami"", ""wiper"", ""quill"", ""litter""]",curved,"[""cuff"", ""wiper""]",67,2,415,5,1.0,0.0,random,2047
3JU8CV4BRLY4I19XV9MLG1X7BASPOH,"[""cuff"", ""origami"", ""wiper"", ""quill"", ""litter""]",Fold,"[""cuff"", ""origami""]",0,2,416,5,1.0,0.0,random,2048
3JU8CV4BRLY4I19XV9MLG1X7BASPOH,"[""cuff"", ""origami"", ""wiper"", ""quill"", ""litter""]",Flight,"[""origami"", ""quill""]",0,2,417,5,1.0,0.0,random,2049
3E22YV8GG1SM0G9LUUM81CX2L0NPN2,"[""tea party"", ""peel"", ""massage"", ""hug"", ""horn"", ""candle""]",skin,"[""peel"", ""massage""]",67,2,420,6,1.0,0.0,random,2050
3E22YV8GG1SM0G9LUUM81CX2L0NPN2,"[""tea party"", ""peel"", ""massage"", ""hug"", ""horn"", ""candle""]",pleasure,"[""massage"", ""hug""]",0,2,422,6,1.0,0.0,random,2051
3E22YV8GG1SM0G9LUUM81CX2L0NPN2,"[""tea party"", ""peel"", ""massage"", ""hug"", ""horn"", ""candle""]",gold,"[""horn"", ""candle""]",67,2,423,6,1.0,0.0,random,2052
3E22YV8GG1SM0G9LUUM81CX2L0NPN2,"[""tea party"", ""peel"", ""massage"", ""hug"", ""horn"", ""candle""]",relax,"[""massage"", ""candle""]",67,2,424,6,1.0,0.0,random,2053
3E22YV8GG1SM0G9LUUM81CX2L0NPN2,"[""tea party"", ""peel"", ""massage"", ""hug"", ""horn"", ""candle""]",layers,"[""tea party"", ""peel""]",67,2,425,6,1.0,0.0,random,2054
3W1K7D6QSB3EDBMUEDF11FZMEAHBZL,"[""lane"", ""tap"", ""kneel"", ""telescope"", ""freezer"", ""jewelry""]",stars,"[""kneel"", ""telescope""]",67,2,427,6,1.0,0.0,random,2055
3W1K7D6QSB3EDBMUEDF11FZMEAHBZL,"[""lane"", ""tap"", ""kneel"", ""telescope"", ""freezer"", ""jewelry""]",ring,"[""kneel"", ""jewelry""]",67,2,430,6,1.0,0.0,random,2056
3W1K7D6QSB3EDBMUEDF11FZMEAHBZL,"[""lane"", ""tap"", ""kneel"", ""telescope"", ""freezer"", ""jewelry""]",cold,"[""tap"", ""freezer""]",67,2,431,6,0.83,0.24,random,2057
33W1NHWFYH7E9XGBEZ6M1958KHGZTY,"[""home"", ""sunny"", ""cheerleader"", ""octopus"", ""strap""]",cleavage,"[""sunny"", ""cheerleader""]",0,2,432,5,1.0,0.0,random,2058
33W1NHWFYH7E9XGBEZ6M1958KHGZTY,"[""home"", ""sunny"", ""cheerleader"", ""octopus"", ""strap""]",show,"[""sunny"", ""cheerleader""]",67,2,433,5,1.0,0.0,random,2059
33W1NHWFYH7E9XGBEZ6M1958KHGZTY,"[""home"", ""sunny"", ""cheerleader"", ""octopus"", ""strap""]",looking,"[""sunny"", ""cheerleader""]",67,2,434,5,1.0,0.0,random,2060
33W1NHWFYH7E9XGBEZ6M1958KHGZTY,"[""home"", ""sunny"", ""cheerleader"", ""octopus"", ""strap""]",suck,"[""cheerleader"", ""octopus""]",67,2,435,5,1.0,0.0,random,2061
33W1NHWFYH7E9XGBEZ6M1958KHGZTY,"[""home"", ""sunny"", ""cheerleader"", ""octopus"", ""strap""]",girlfriend,"[""sunny"", ""cheerleader""]",67,2,436,5,1.0,0.0,random,2062
3PZDSVZ3J530BNN2WAUKYEM7U4S4NR,"[""ornament"", ""woodpecker"", ""document"", ""fender"", ""acrobat"", ""piano""]",musical,"[""fender"", ""piano""]",67,2,439,6,1.0,0.0,random,2063
3PZDSVZ3J530BNN2WAUKYEM7U4S4NR,"[""ornament"", ""woodpecker"", ""document"", ""fender"", ""acrobat"", ""piano""]",amadeus,"[""fender"", ""piano""]",0,2,443,6,1.0,0.0,random,2064
3VMHWJRYHV2FLXYVIXDCNKAWL8AXFR,"[""cleavage"", ""tongue"", ""icy"", ""lamp"", ""diarrhea""]",lecherous,"[""cleavage"", ""tongue""]",0,2,444,5,1.0,0.0,random,2065
3VMHWJRYHV2FLXYVIXDCNKAWL8AXFR,"[""cleavage"", ""tongue"", ""icy"", ""lamp"", ""diarrhea""]",menstruate,"[""cleavage"", ""icy""]",67,2,445,5,1.0,0.0,random,2066
3VMHWJRYHV2FLXYVIXDCNKAWL8AXFR,"[""cleavage"", ""tongue"", ""icy"", ""lamp"", ""diarrhea""]",hot,"[""cleavage"", ""icy""]",67,2,448,5,1.0,0.0,random,2067
3N3WJQXELSC0K95UGJVHS7LK5VW2LR,"[""net"", ""monk"", ""peroxide"", ""mane"", ""tab"", ""kin""]",goal,"[""net"", ""mane""]",67,2,450,6,1.0,0.0,random,2068
3N3WJQXELSC0K95UGJVHS7LK5VW2LR,"[""net"", ""monk"", ""peroxide"", ""mane"", ""tab"", ""kin""]",green,"[""monk"", ""mane""]",67,2,452,6,1.0,0.0,random,2069
3N3WJQXELSC0K95UGJVHS7LK5VW2LR,"[""net"", ""monk"", ""peroxide"", ""mane"", ""tab"", ""kin""]",uniform,"[""monk"", ""mane""]",67,2,455,6,1.0,0.0,random,2070
3WYZV0QBFJZP8GMFDVRG4UJB6AJBXO,"[""teaspoon"", ""bachelor"", ""nook"", ""leather"", ""tusk"", ""gauze""]",express,"[""bachelor"", ""nook"", ""tusk""]",80,3,458,6,1.0,0.0,random,2071
3FULMHZ7OUJUT522K9FKLZX7PEI4MR,"[""intestines"", ""grid"", ""brew"", ""stab"", ""cord""]",long,"[""intestines"", ""cord""]",100,2,463,5,1.0,0.0,random,2072
3FULMHZ7OUJUT522K9FKLZX7PEI4MR,"[""intestines"", ""grid"", ""brew"", ""stab"", ""cord""]",culprit,"[""brew"", ""stab""]",0,2,464,5,1.0,0.0,random,2073
3FULMHZ7OUJUT522K9FKLZX7PEI4MR,"[""intestines"", ""grid"", ""brew"", ""stab"", ""cord""]",metal,"[""grid"", ""stab""]",67,2,467,5,1.0,0.0,random,2074
3IKMEYR0LWHP03NCVJJGD785GVR2KO,"[""marijuana"", ""tick"", ""origami"", ""denim"", ""cardboard""]",craft,"[""origami"", ""cardboard""]",67,2,468,5,1.0,0.0,random,2075
3IKMEYR0LWHP03NCVJJGD785GVR2KO,"[""marijuana"", ""tick"", ""origami"", ""denim"", ""cardboard""]",jurisdiction,"[""marijuana"", ""cardboard""]",67,2,470,5,1.0,0.0,random,2076
3IKMEYR0LWHP03NCVJJGD785GVR2KO,"[""marijuana"", ""tick"", ""origami"", ""denim"", ""cardboard""]",feeds,"[""tick"", ""origami""]",67,2,471,5,1.0,0.0,random,2077
3IKMEYR0LWHP03NCVJJGD785GVR2KO,"[""marijuana"", ""tick"", ""origami"", ""denim"", ""cardboard""]",paper,"[""origami"", ""cardboard""]",67,2,473,5,1.0,0.0,random,2078
371Q3BEXDHVDUX3WPZ1WR49MIY2ZS9,"[""border"", ""switch"", ""pole"", ""icy"", ""banana""]",blue,"[""switch"", ""icy""]",67,2,474,5,1.0,0.0,random,2079
371Q3BEXDHVDUX3WPZ1WR49MIY2ZS9,"[""border"", ""switch"", ""pole"", ""icy"", ""banana""]",tarantula,"[""border"", ""banana""]",67,2,476,5,1.0,0.0,random,2080
371Q3BEXDHVDUX3WPZ1WR49MIY2ZS9,"[""border"", ""switch"", ""pole"", ""icy"", ""banana""]",cold,"[""pole"", ""icy""]",67,2,477,5,0.83,0.24,random,2081
371Q3BEXDHVDUX3WPZ1WR49MIY2ZS9,"[""border"", ""switch"", ""pole"", ""icy"", ""banana""]",elbow,"[""border"", ""banana""]",67,2,478,5,0.83,0.24,random,2082
371Q3BEXDHVDUX3WPZ1WR49MIY2ZS9,"[""border"", ""switch"", ""pole"", ""icy"", ""banana""]",slip,"[""switch"", ""icy"", ""banana""]",80,3,479,5,1.0,0.0,random,2083
38G0E1M85MRC0QQQD77TLZEEFKHUVK,"[""scalpel"", ""bullseye"", ""slide"", ""hobo"", ""controller""]",robinhood,"[""bullseye"", ""hobo""]",67,2,480,5,1.0,0.0,random,2084
38G0E1M85MRC0QQQD77TLZEEFKHUVK,"[""scalpel"", ""bullseye"", ""slide"", ""hobo"", ""controller""]",afterschool,"[""slide"", ""controller""]",67,2,481,5,1.0,0.0,random,2085
38G0E1M85MRC0QQQD77TLZEEFKHUVK,"[""scalpel"", ""bullseye"", ""slide"", ""hobo"", ""controller""]",aim,"[""bullseye"", ""controller""]",67,2,482,5,1.0,0.0,random,2086
38G0E1M85MRC0QQQD77TLZEEFKHUVK,"[""scalpel"", ""bullseye"", ""slide"", ""hobo"", ""controller""]",precise,"[""scalpel"", ""bullseye""]",67,2,483,5,1.0,0.0,random,2087
38G0E1M85MRC0QQQD77TLZEEFKHUVK,"[""scalpel"", ""bullseye"", ""slide"", ""hobo"", ""controller""]",blue,"[""bullseye"", ""slide""]",67,2,484,5,0.83,0.24,random,2088
3TRB893CSJWRKIOZB4FWB6XKKUW7G6,"[""diving"", ""shoelace"", ""shelter"", ""mat"", ""japan""]",wipe,"[""shoelace"", ""mat""]",0,2,486,5,1.0,0.0,random,2089
3TRB893CSJWRKIOZB4FWB6XKKUW7G6,"[""diving"", ""shoelace"", ""shelter"", ""mat"", ""japan""]",adventure,"[""diving"", ""japan""]",0,2,487,5,1.0,0.0,random,2090
3TRB893CSJWRKIOZB4FWB6XKKUW7G6,"[""diving"", ""shoelace"", ""shelter"", ""mat"", ""japan""]",holiday,"[""diving"", ""japan""]",67,2,490,5,1.0,0.0,random,2091
3TRB893CSJWRKIOZB4FWB6XKKUW7G6,"[""diving"", ""shoelace"", ""shelter"", ""mat"", ""japan""]",tourist,"[""diving"", ""japan""]",67,2,491,5,1.0,0.0,random,2092
3M67TQBQQHAUOAZP41L6TGDNHP79A8,"[""hen"", ""frown"", ""jellyfish"", ""waffle"", ""mayonnaise"", ""gin""]",feet,"[""hen"", ""frown""]",0,2,494,6,0.83,0.24,random,2093
3M67TQBQQHAUOAZP41L6TGDNHP79A8,"[""hen"", ""frown"", ""jellyfish"", ""waffle"", ""mayonnaise"", ""gin""]",alive,"[""hen"", ""frown"", ""jellyfish""]",0,3,497,6,1.0,0.0,random,2094
3NRZ1LDP7WSGH5N4XIX2WZ4BVEVZPT,"[""electrician"", ""hot tub"", ""rope"", ""drawer"", ""pee""]",touch,"[""electrician"", ""pee""]",67,2,499,5,1.0,0.0,random,2095
3NRZ1LDP7WSGH5N4XIX2WZ4BVEVZPT,"[""electrician"", ""hot tub"", ""rope"", ""drawer"", ""pee""]",contain,"[""hot tub"", ""drawer""]",100,2,501,5,1.0,0.0,random,2096
3NRZ1LDP7WSGH5N4XIX2WZ4BVEVZPT,"[""electrician"", ""hot tub"", ""rope"", ""drawer"", ""pee""]",overflow,"[""hot tub"", ""pee""]",67,2,502,5,1.0,0.0,random,2097
3NRZ1LDP7WSGH5N4XIX2WZ4BVEVZPT,"[""electrician"", ""hot tub"", ""rope"", ""drawer"", ""pee""]",water,"[""hot tub"", ""pee""]",67,2,503,5,1.0,0.0,random,2098
3F6045TU7DAGJRPKCV76XL23B7P99T,"[""ipad"", ""orange"", ""plumbing"", ""elbow"", ""shove"", ""comma""]",type,"[""ipad"", ""comma""]",100,2,506,6,1.0,0.0,random,2099
3F6045TU7DAGJRPKCV76XL23B7P99T,"[""ipad"", ""orange"", ""plumbing"", ""elbow"", ""shove"", ""comma""]",direction,"[""plumbing"", ""comma""]",100,2,508,6,1.0,0.0,random,2100
338GLSUI43X7PGCWON7POCT46T8SFE,"[""laundry"", ""snack"", ""recorder"", ""moth"", ""peanut butter"", ""eating""]",processed,"[""snack"", ""peanut butter""]",0,2,510,6,1.0,0.0,random,2101
338GLSUI43X7PGCWON7POCT46T8SFE,"[""laundry"", ""snack"", ""recorder"", ""moth"", ""peanut butter"", ""eating""]",inappropriate,"[""recorder"", ""eating""]",67,2,512,6,1.0,0.0,random,2102
